Alta Clinica Codigo Amb;Alta Clinica Nome Amb;Setor - Centro de Custo;Tp Categoria Vl Custo;Tp Categoria Vl Custo (copy);Vl Categoria Vl Custo;Vl Faturado Amb;Cd Cen Cus;Cd Setor;Cd Setor Grupo;Dt Competencia;Nm Nivel2 Setor;Nm Nivel3 Setor;Nm Nivel4 Setor;Nm Setor;Nm Setor Grupo;Qt Pessoal Medico Rateio;Qt Pessoal Naomedico Rateio
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;21381.7391;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;6914;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2523;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;1047;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;6287;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;52784;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;50743;;05.30.13.04.00;3904;6810;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;23018.2307;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;7126;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;4161;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;1036;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;1977;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;53258;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;794;;05.30.13.04.00;3904;6810;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;23669.4265;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;768;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;1814;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;512;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;54797;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;117898;;05.30.13.04.00;3904;6810;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.13.04.00;3904;6810;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;RATEIO ABSORVIDO;vl_absorvido_total;7325.9873;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;GERAIS;vl_gerais_total;2268;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;59;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;55087;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.07.00;3905;6812;01/01/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;RATEIO ABSORVIDO;vl_absorvido_total;7408.9975;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;GERAIS;vl_gerais_total;2660;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;37;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;53999;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.07.00;3905;6812;01/02/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;RATEIO ABSORVIDO;vl_absorvido_total;6813.8983;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;GERAIS;vl_gerais_total;2327;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;48;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;53555;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.07.00;3905;6812;01/03/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;RATEIO ABSORVIDO;vl_absorvido_total;9065.2566;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;GERAIS;vl_gerais_total;1590;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;73;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;53345;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.07.00;3905;6812;01/04/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;RATEIO ABSORVIDO;vl_absorvido_total;6957.7851;;05.40.01.07.00;3905;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;GERAIS;vl_gerais_total;4191;;05.40.01.07.00;3905;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;74;;05.40.01.07.00;3905;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.07.00;3905;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.07.00;3905;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
;;3905 - CENTRO PLANEJAMENTO GESTAO - CPG;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.07.00;3905;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CENTRO PLANEJAMENTO GESTAO - CPG;CENTRO PLANEJAMENTO GESTAO - CPG;ADMINISTRATIVO;0;8.98
